Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-10-04,13,4,LZ_WEST,LZEW,23.68
2024-10-04,14,1,LZ_WEST,LZEW,23.19
2024-10-04,14,2,LZ_WEST,LZEW,23.79
2024-10-04,14,3,LZ_WEST,LZEW,24.50
2024-10-04,14,4,LZ_WEST,LZEW,25.61
2024-10-04,15,1,LZ_WEST,LZEW,26.18
2024-10-04,15,2,LZ_WEST,LZEW,26.31
2024-10-04,15,3,LZ_WEST,LZEW,26.83
2024-10-04,15,4,LZ_WEST,LZEW,26.92
2024-10-04,16,1,LZ_WEST,LZEW,26.22
2024-10-04,16,2,LZ_WEST,LZEW,27.97
2024-10-04,16,3,LZ_WEST,LZEW,30.01
2024-10-04,16,4,LZ_WEST,LZEW,33.08
2024-10-04,17,1,LZ_WEST,LZEW,29.38
2024-10-04,17,2,LZ_WEST,LZEW,35.60
2024-10-04,17,3,LZ_WEST,LZEW,39.15
2024-10-04,17,4,LZ_WEST,LZEW,36.06
2024-10-04,18,1,LZ_WEST,LZEW,30.40
2024-10-04,18,2,LZ_WEST,LZEW,36.31
2024-10-04,18,3,LZ_WEST,LZEW,35.93
2024-10-04,18,4,LZ_WEST,LZEW,33.92
2024-10-04,19,1,LZ_WEST,LZEW,35.14
2024-10-04,19,2,LZ_WEST,LZEW,61.20
2024-10-04,19,3,LZ_WEST,LZEW,56.67
2024-10-04,19,4,LZ_WEST,LZEW,81.79
2024-10-04,20,1,LZ_WEST,LZEW,60.36
2024-10-04,20,2,LZ_WEST,LZEW,63.92
2024-10-04,20,3,LZ_WEST,LZEW,50.84
2024-10-04,20,4,LZ_WEST,LZEW,44.50
2024-10-04,21,1,LZ_WEST,LZEW,55.61
2024-10-04,21,2,LZ_WEST,LZEW,48.13
2024-10-04,21,3,LZ_WEST,LZEW,41.02
2024-10-04,21,4,LZ_WEST,LZEW,40.69
2024-10-04,22,1,LZ_WEST,LZEW,38.10
2024-10-04,22,2,LZ_WEST,LZEW,35.90
2024-10-04,22,3,LZ_WEST,LZEW,37.29
2024-10-04,22,4,LZ_WEST,LZEW,39.44
2024-10-04,23,1,LZ_WEST,LZEW,37.56
2024-10-04,23,2,LZ_WEST,LZEW,34.37
2024-10-04,23,3,LZ_WEST,LZEW,35.11
2024-10-04,23,4,LZ_WEST,LZEW,34.91
2024-10-04,24,1,LZ_WEST,LZEW,30.91
2024-10-04,24,2,LZ_WEST,LZEW,30.39
2024-10-04,24,3,LZ_WEST,LZEW,35.83
2024-10-04,24,4,LZ_WEST,LZEW,33.64
2024-10-05,1,1,LZ_WEST,LZEW,32.90
2024-10-05,1,2,LZ_WEST,LZEW,34.35
2024-10-05,1,3,LZ_WEST,LZEW,34.39
2024-10-05,1,4,LZ_WEST,LZEW,32.80
2024-10-05,2,1,LZ_WEST,LZEW,38.75
2024-10-05,2,2,LZ_WEST,LZEW,33.85
2024-10-05,2,3,LZ_WEST,LZEW,36.45
2024-10-05,2,4,LZ_WEST,LZEW,37.45
2024-10-05,3,1,LZ_WEST,LZEW,34.53
2024-10-05,3,2,LZ_WEST,LZEW,37.02
2024-10-05,3,3,LZ_WEST,LZEW,34.18
2024-10-05,3,4,LZ_WEST,LZEW,34.76
2024-10-05,4,1,LZ_WEST,LZEW,34.11
2024-10-05,4,2,LZ_WEST,LZEW,28.64
2024-10-05,4,3,LZ_WEST,LZEW,30.86
2024-10-05,4,4,LZ_WEST,LZEW,31.67
2024-10-05,5,1,LZ_WEST,LZEW,27.12
2024-10-05,5,2,LZ_WEST,LZEW,30.30
2024-10-05,5,3,LZ_WEST,LZEW,33.21
2024-10-05,5,4,LZ_WEST,LZEW,30.06
2024-10-05,6,1,LZ_WEST,LZEW,28.82
2024-10-05,6,2,LZ_WEST,LZEW,29.10
2024-10-05,6,3,LZ_WEST,LZEW,30.67
2024-10-05,6,4,LZ_WEST,LZEW,33.35
