Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-05-02,17,1,LZ_WEST,LZEW,51.71
2024-05-02,17,2,LZ_WEST,LZEW,61.94
2024-05-02,17,3,LZ_WEST,LZEW,17.39
2024-05-02,17,4,LZ_WEST,LZEW,38.40
2024-05-02,18,1,LZ_WEST,LZEW,100.54
2024-05-02,18,2,LZ_WEST,LZEW,18.53
2024-05-02,18,3,LZ_WEST,LZEW,17.81
2024-05-02,18,4,LZ_WEST,LZEW,93.37
2024-05-02,19,1,LZ_WEST,LZEW,45.10
2024-05-02,19,2,LZ_WEST,LZEW,20.19
2024-05-02,19,3,LZ_WEST,LZEW,46.32
2024-05-02,19,4,LZ_WEST,LZEW,91.15
2024-05-02,20,1,LZ_WEST,LZEW,32.63
2024-05-02,20,2,LZ_WEST,LZEW,55.43
2024-05-02,20,3,LZ_WEST,LZEW,54.06
2024-05-02,20,4,LZ_WEST,LZEW,44.80
2024-05-02,21,1,LZ_WEST,LZEW,79.42
2024-05-02,21,2,LZ_WEST,LZEW,89.08
2024-05-02,21,3,LZ_WEST,LZEW,77.07
2024-05-02,21,4,LZ_WEST,LZEW,126.42
2024-05-02,22,1,LZ_WEST,LZEW,295.90
2024-05-02,22,2,LZ_WEST,LZEW,69.47
2024-05-02,22,3,LZ_WEST,LZEW,60.26
2024-05-02,22,4,LZ_WEST,LZEW,45.44
2024-05-02,23,1,LZ_WEST,LZEW,45.23
2024-05-02,23,2,LZ_WEST,LZEW,79.36
2024-05-02,23,3,LZ_WEST,LZEW,85.87
2024-05-02,23,4,LZ_WEST,LZEW,117.39
2024-05-02,24,1,LZ_WEST,LZEW,94.74
2024-05-02,24,2,LZ_WEST,LZEW,24.10
2024-05-02,24,3,LZ_WEST,LZEW,21.66
2024-05-02,24,4,LZ_WEST,LZEW,29.22
2024-05-03,1,1,LZ_WEST,LZEW,31.48
2024-05-03,1,2,LZ_WEST,LZEW,35.86
2024-05-03,1,3,LZ_WEST,LZEW,32.54
2024-05-03,1,4,LZ_WEST,LZEW,36.25
2024-05-03,2,1,LZ_WEST,LZEW,32.75
2024-05-03,2,2,LZ_WEST,LZEW,31.37
2024-05-03,2,3,LZ_WEST,LZEW,25.84
2024-05-03,2,4,LZ_WEST,LZEW,28.06
2024-05-03,3,1,LZ_WEST,LZEW,35.64
2024-05-03,3,2,LZ_WEST,LZEW,39.75
2024-05-03,3,3,LZ_WEST,LZEW,24.96
2024-05-03,3,4,LZ_WEST,LZEW,26.65
2024-05-03,4,1,LZ_WEST,LZEW,23.91
2024-05-03,4,2,LZ_WEST,LZEW,18.24
