Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-09-02,1,3,LZ_WEST,LZEW,62.84
2024-09-02,1,4,LZ_WEST,LZEW,60.50
2024-09-02,2,1,LZ_WEST,LZEW,72.12
2024-09-02,2,2,LZ_WEST,LZEW,82.12
2024-09-02,2,3,LZ_WEST,LZEW,39.92
2024-09-02,2,4,LZ_WEST,LZEW,86.76
2024-09-02,3,1,LZ_WEST,LZEW,38.36
2024-09-02,3,2,LZ_WEST,LZEW,61.48
2024-09-02,3,3,LZ_WEST,LZEW,40.16
2024-09-02,3,4,LZ_WEST,LZEW,46.80
2024-09-02,4,1,LZ_WEST,LZEW,61.62
2024-09-02,4,2,LZ_WEST,LZEW,52.17
2024-09-02,4,3,LZ_WEST,LZEW,38.24
2024-09-02,4,4,LZ_WEST,LZEW,49.21
2024-09-02,5,1,LZ_WEST,LZEW,39.79
2024-09-02,5,2,LZ_WEST,LZEW,56.74
2024-09-02,5,3,LZ_WEST,LZEW,32.14
2024-09-02,5,4,LZ_WEST,LZEW,33.87
2024-09-02,6,1,LZ_WEST,LZEW,38.59
2024-09-02,6,2,LZ_WEST,LZEW,45.08
2024-09-02,6,3,LZ_WEST,LZEW,27.44
2024-09-02,6,4,LZ_WEST,LZEW,27.32
2024-09-02,7,1,LZ_WEST,LZEW,29.78
2024-09-02,7,2,LZ_WEST,LZEW,27.76
2024-09-02,7,3,LZ_WEST,LZEW,26.64
2024-09-02,7,4,LZ_WEST,LZEW,28.17
2024-09-02,8,1,LZ_WEST,LZEW,32.21
2024-09-02,8,2,LZ_WEST,LZEW,36.55
2024-09-02,8,3,LZ_WEST,LZEW,46.49
2024-09-02,8,4,LZ_WEST,LZEW,41.87
2024-09-02,9,1,LZ_WEST,LZEW,60.33
2024-09-02,9,2,LZ_WEST,LZEW,80.30
2024-09-02,9,3,LZ_WEST,LZEW,30.82
2024-09-02,9,4,LZ_WEST,LZEW,51.09
2024-09-02,10,1,LZ_WEST,LZEW,74.69
2024-09-02,10,2,LZ_WEST,LZEW,41.86
2024-09-02,10,3,LZ_WEST,LZEW,72.53
2024-09-02,10,4,LZ_WEST,LZEW,52.56
2024-09-02,11,1,LZ_WEST,LZEW,82.26
2024-09-02,11,2,LZ_WEST,LZEW,45.10
2024-09-02,11,3,LZ_WEST,LZEW,41.77
2024-09-02,11,4,LZ_WEST,LZEW,57.48
2024-09-02,12,1,LZ_WEST,LZEW,37.51
2024-09-02,12,2,LZ_WEST,LZEW,51.08
2024-09-02,12,3,LZ_WEST,LZEW,61.28
2024-09-02,12,4,LZ_WEST,LZEW,56.14
2024-09-02,13,1,LZ_WEST,LZEW,47.39
2024-09-02,13,2,LZ_WEST,LZEW,37.17
2024-09-02,13,3,LZ_WEST,LZEW,98.82
2024-09-02,13,4,LZ_WEST,LZEW,23.71
2024-09-02,14,1,LZ_WEST,LZEW,28.10
2024-09-02,14,2,LZ_WEST,LZEW,27.64
2024-09-02,14,3,LZ_WEST,LZEW,26.12
2024-09-02,14,4,LZ_WEST,LZEW,20.94
2024-09-02,15,1,LZ_WEST,LZEW,20.72
2024-09-02,15,2,LZ_WEST,LZEW,20.17
2024-09-02,15,3,LZ_WEST,LZEW,21.65
2024-09-02,15,4,LZ_WEST,LZEW,24.98
2024-09-02,16,1,LZ_WEST,LZEW,21
2024-09-02,16,2,LZ_WEST,LZEW,20.84
2024-09-02,16,3,LZ_WEST,LZEW,18.30
2024-09-02,16,4,LZ_WEST,LZEW,18.13
2024-09-02,17,1,LZ_WEST,LZEW,18.40
2024-09-02,17,2,LZ_WEST,LZEW,18.63
2024-09-02,17,3,LZ_WEST,LZEW,18.91
2024-09-02,17,4,LZ_WEST,LZEW,20.47
2024-09-02,18,1,LZ_WEST,LZEW,22.33
2024-09-02,18,2,LZ_WEST,LZEW,21.94
2024-09-02,18,3,LZ_WEST,LZEW,21.30
2024-09-02,18,4,LZ_WEST,LZEW,21.64
2024-09-02,19,1,LZ_WEST,LZEW,20.83
2024-09-02,19,2,LZ_WEST,LZEW,21.78
2024-09-02,19,3,LZ_WEST,LZEW,24.31
2024-09-02,19,4,LZ_WEST,LZEW,22.26
2024-09-02,20,1,LZ_WEST,LZEW,22.55
2024-09-02,20,2,LZ_WEST,LZEW,22.87
2024-09-02,20,3,LZ_WEST,LZEW,23
2024-09-02,20,4,LZ_WEST,LZEW,23.16
2024-09-02,21,1,LZ_WEST,LZEW,22.84
2024-09-02,21,2,LZ_WEST,LZEW,24.14
2024-09-02,21,3,LZ_WEST,LZEW,22.76
2024-09-02,21,4,LZ_WEST,LZEW,22.45
2024-09-02,22,1,LZ_WEST,LZEW,21.81
2024-09-02,22,2,LZ_WEST,LZEW,21.33
2024-09-02,22,3,LZ_WEST,LZEW,21.52
2024-09-02,22,4,LZ_WEST,LZEW,21.17
2024-09-02,23,1,LZ_WEST,LZEW,21.43
2024-09-02,23,2,LZ_WEST,LZEW,22.25
2024-09-02,23,3,LZ_WEST,LZEW,20.65
2024-09-02,23,4,LZ_WEST,LZEW,19.96
2024-09-02,24,1,LZ_WEST,LZEW,20.09
2024-09-02,24,2,LZ_WEST,LZEW,19.95
2024-09-02,24,3,LZ_WEST,LZEW,18.64
2024-09-02,24,4,LZ_WEST,LZEW,18.92
2024-09-03,1,1,LZ_WEST,LZEW,19.01
2024-09-03,1,2,LZ_WEST,LZEW,19.04
2024-09-03,1,3,LZ_WEST,LZEW,18.53
2024-09-03,1,4,LZ_WEST,LZEW,21.58
2024-09-03,2,1,LZ_WEST,LZEW,18.03
2024-09-03,2,2,LZ_WEST,LZEW,17.69
